SalesKey,SalesID,DateKey,CustomerKey,CountryKey,AreaKey,IndustryKey,SalespersonKey,SalesAmountLC,AdjustedProfitLC,ItemProfitLC,ResourceProfitLC,DiscountAmountLC,ActualDeliveryDays,ExpectedDeliveryDays
1364,SO-001364,20240319,35,9,3,2,14,72872.48,18082.19,12683.07,5399.12,2012.07,7,4
1365,SO-001365,20250518,18,3,1,7,5,10493.66,3793.78,2671.81,1121.97,199.8,1,3
1366,SO-001366,20260919,33,6,2,6,6,58841.17,24221.05,15599.37,8621.68,1151.39,10,10
1367,SO-001367,20260608,37,8,2,3,3,73489.29,17253.81,11037.51,6216.3,6436.66,4,6
1368,SO-001368,20270716,80,5,1,3,19,49323.77,16442.83,12200.55,4242.28,191.44,11,7
1369,SO-001369,20250821,88,8,2,4,16,23854.22,6073.55,4288.49,1785.06,2276.49,8,7
1370,SO-001370,20250324,60,15,5,9,4,49277.09,16705.34,12020.64,4684.7,2677.78,6,7
1371,SO-001371,20250521,86,15,5,9,14,96310.44,40358.46,30381.34,9977.12,4041.13,13,10
1372,SO-001372,20260917,77,8,2,10,16,12024.01,3480.0,2309.96,1170.04,136.52,9,9
1373,SO-001373,20240504,81,16,5,9,18,60305.35,21478.75,13011.67,8467.08,1615.72,10,6
1374,SO-001374,20260327,82,6,2,5,9,77293.97,17660.25,11717.99,5942.26,3025.12,14,10
1375,SO-001375,20260705,20,12,3,10,14,91280.69,21039.76,15688.03,5351.73,3102.1,5,3
1376,SO-001376,20240921,7,1,1,2,20,22520.35,9293.85,6572.64,2721.21,1755.58,7,4
1377,SO-001377,20270206,44,3,1,4,3,54206.85,23584.51,14250.32,9334.19,2055.46,11,8
1378,SO-001378,20250414,50,9,3,10,10,65665.69,20067.09,13493.5,6573.59,1303.07,9,5
1379,SO-001379,20240314,12,15,5,10,1,80227.9,33952.14,22622.33,11329.81,1729.83,4,6
1380,SO-001380,20250802,56,5,1,3,10,75634.62,23292.94,16312.04,6980.9,5985.3,3,3
1381,SO-001381,20270904,14,6,2,7,13,2912.31,988.63,729.23,259.4,9.84,8,4
1382,SO-001382,20240211,27,7,2,2,1,13553.72,5044.12,3298.85,1745.27,115.09,8,4
1383,SO-001383,20270525,67,9,3,9,10,74393.87,23248.78,18222.28,5026.5,710.88,10,9
1384,SO-001384,20240723,74,1,1,2,9,78584.79,21810.88,16329.73,5481.15,2374.47,11,10
1385,SO-001385,20270222,65,14,4,3,9,96941.61,31298.6,21136.45,10162.15,4163.98,10,6
1386,SO-001386,20260317,46,16,5,7,12,48593.28,20520.93,14500.93,6020.0,1188.66,8,3
1387,SO-001387,20250420,26,12,3,10,15,76388.69,27834.02,19218.11,8615.91,4414.35,7,3
1388,SO-001388,20270222,55,2,1,2,6,37297.25,11895.81,8666.86,3228.95,1239.89,3,4
1389,SO-001389,20261207,72,1,1,10,19,21164.34,9156.29,6580.46,2575.83,177.55,14,9
1390,SO-001390,20240315,21,9,3,1,11,76177.87,12773.5,8924.63,3848.87,3137.45,8,8
1391,SO-001391,20270122,7,1,1,2,16,69055.26,22761.93,17624.23,5137.7,1851.68,11,6
1392,SO-001392,20260521,80,5,1,3,3,31645.11,10936.63,7265.94,3670.69,2243.22,3,4
1393,SO-001393,20260615,92,8,2,1,4,37880.76,14283.55,9033.18,5250.37,2834.04,6,5
1394,SO-001394,20270125,73,11,3,8,14,4386.66,1216.22,771.26,444.96,352.32,10,10
1395,SO-001395,20270613,59,13,4,10,12,40240.86,9618.58,6608.89,3009.69,1183.98,10,7
1396,SO-001396,20260824,25,10,3,10,15,56599.13,11307.58,7440.83,3866.75,3877.18,10,8
1397,SO-001397,20261209,84,7,2,5,16,21456.4,5343.78,4004.38,1339.4,2137.46,5,5
1398,SO-001398,20271207,7,1,1,2,7,1477.21,406.07,255.85,150.22,9.9,5,3
1399,SO-001399,20240516,29,10,3,2,12,20327.13,3621.37,2504.97,1116.4,192.53,10,10
1400,SO-001400,20250805,26,12,3,10,14,63816.18,26483.9,17717.5,8766.4,90.17,8,6
1401,SO-001401,20240607,70,7,2,3,19,58654.6,14178.29,10277.85,3900.44,2365.35,8,7
1402,SO-001402,20261205,96,3,1,9,19,15665.97,5783.84,3794.18,1989.66,411.92,4,4
1403,SO-001403,20250304,90,1,1,10,6,64660.6,17127.56,12248.45,4879.11,5518.14,12,7
1404,SO-001404,20241203,22,15,5,9,16,765.74,168.12,108.15,59.97,71.18,5,5
1405,SO-001405,20270923,21,9,3,1,16,87524.1,21618.57,16844.99,4773.58,456.78,14,10
1406,SO-001406,20271217,34,12,3,4,16,33045.39,9917.34,6183.06,3734.28,1851.02,13,9
1407,SO-001407,20270721,10,7,2,9,9,35821.67,14385.8,9543.46,4842.34,280.12,6,6
1408,SO-001408,20270216,66,15,5,1,14,71279.09,28651.54,20402.68,8248.86,3493.34,6,7
1409,SO-001409,20250313,44,3,1,4,20,65383.17,13299.18,10283.29,3015.89,5592.7,12,8
1410,SO-001410,20250205,69,4,1,5,15,56199.51,25254.38,19897.46,5356.92,2149.39,3,5
1411,SO-001411,20261026,70,7,2,3,1,36418.64,7592.07,5445.32,2146.75,1196.18,10,8
1412,SO-001412,20250715,96,3,1,9,2,60874.05,9743.41,6381.84,3361.57,2914.25,5,3
1413,SO-001413,20241221,29,10,3,2,16,97128.5,38559.79,29792.72,8767.07,9009.4,15,10
1414,SO-001414,20270609,24,3,1,9,5,75118.63,25860.68,18338.26,7522.42,780.39,6,8
1415,SO-001415,20260627,78,3,1,2,2,70711.14,14359.47,11059.5,3299.97,585.66,2,4
1416,SO-001416,20271008,16,5,1,4,11,31766.54,12940.64,8482.53,4458.11,2708.34,6,3
1417,SO-001417,20270922,1,4,1,1,13,89824.78,18033.59,14377.35,3656.24,6486.57,6,8
1418,SO-001418,20240620,27,7,2,2,6,41929.68,14688.67,8993.82,5694.85,808.99,7,5
1419,SO-001419,20250929,19,4,1,6,9,44618.19,10380.76,6640.95,3739.81,2255.3,3,5
1420,SO-001420,20240629,61,9,3,9,4,56275.66,10428.69,7229.69,3199.0,4705.24,9,4
1421,SO-001421,20240122,79,16,5,2,7,91842.1,18804.7,11607.83,7196.87,2916.0,3,3
1422,SO-001422,20240928,34,12,3,4,10,63975.59,18431.67,14292.65,4139.02,6034.42,8,7
1423,SO-001423,20250407,59,13,4,10,7,5806.86,2100.77,1335.25,765.52,81.54,12,8
1424,SO-001424,20240708,43,13,4,5,16,27643.54,5798.71,4614.94,1183.77,716.95,12,10
1425,SO-001425,20270413,11,14,4,4,13,35837.73,9284.98,7005.28,2279.7,1874.47,3,5
1426,SO-001426,20251201,94,8,2,2,17,15992.57,5127.43,4095.54,1031.89,693.84,8,7
1427,SO-001427,20250322,73,11,3,8,15,55385.32,20655.38,13504.28,7151.1,2842.78,8,6
1428,SO-001428,20260814,42,2,1,6,19,26454.17,11284.71,7937.73,3346.98,1669.56,10,10
1429,SO-001429,20270713,72,1,1,10,12,32637.6,10415.66,7620.73,2794.93,2941.54,7,8
1430,SO-001430,20260103,98,16,5,4,10,86998.25,13255.88,9070.75,4185.13,2911.94,4,4
1431,SO-001431,20260328,46,16,5,7,16,16693.19,5242.22,3933.81,1308.41,732.85,14,10
1432,SO-001432,20240323,26,12,3,10,8,83492.59,18850.33,12717.24,6133.09,2821.03,11,9
1433,SO-001433,20270429,3,8,2,3,1,76435.71,32122.85,22530.71,9592.14,3217.84,11,7
1434,SO-001434,20240923,57,14,4,10,11,16820.58,3362.69,2219.77,1142.92,1003.94,6,6
1435,SO-001435,20260728,49,8,2,9,13,78962.66,13118.86,8108.5,5010.36,6260.66,8,5
1436,SO-001436,20240613,54,16,5,2,6,16951.54,2547.02,1603.34,943.68,1496.74,9,7
1437,SO-001437,20260904,18,3,1,7,6,24000.27,5063.98,3129.71,1934.27,587.36,6,8
1438,SO-001438,20260807,27,7,2,2,8,34798.83,10134.82,7472.98,2661.84,2431.67,14,10
1439,SO-001439,20251031,65,14,4,3,10,76424.09,13660.61,8547.45,5113.16,5831.5,9,5
1440,SO-001440,20260927,81,16,5,9,19,82069.21,30292.7,20748.03,9544.67,3232.3,7,4
1441,SO-001441,20261023,62,1,1,2,1,3176.18,1320.26,839.2,481.06,74.69,11,8
1442,SO-001442,20250119,37,8,2,3,2,61251.37,23000.22,18007.27,4992.95,3954.25,10,5
1443,SO-001443,20250806,48,9,3,3,10,21517.62,6038.28,4033.07,2005.21,1407.35,9,9
1444,SO-001444,20241130,14,6,2,7,13,38988.14,15454.22,9380.18,6074.04,3737.06,9,9
1445,SO-001445,20240126,3,8,2,3,6,68392.81,27375.57,18970.85,8404.72,565.2,8,4
1446,SO-001446,20260515,26,12,3,10,2,32243.06,10395.31,7035.53,3359.78,1466.07,14,10
1447,SO-001447,20260827,71,12,3,3,11,30643.97,6974.41,5069.16,1905.25,1849.78,13,10
1448,SO-001448,20271013,74,1,1,2,3,84494.76,37307.06,23217.47,14089.59,1511.1,13,9
1449,SO-001449,20260609,18,3,1,7,2,15463.53,3883.43,3055.62,827.81,912.58,11,6
1450,SO-001450,20250531,15,11,3,5,14,46743.94,7570.34,5856.26,1714.08,2151.39,6,3
1451,SO-001451,20251231,65,14,4,3,14,34077.44,8139.17,6216.97,1922.2,1849.55,7,5
1452,SO-001452,20261224,86,15,5,9,13,2243.14,554.93,403.54,151.39,133.64,6,8
1453,SO-001453,20250716,77,8,2,10,12,25238.36,4422.12,2736.91,1685.21,1834.29,14,10
1454,SO-001454,20240605,51,14,4,10,11,97199.35,34670.77,22495.09,12175.68,8024.5,8,10
1455,SO-001455,20261115,95,2,1,6,3,37593.14,7294.01,5801.43,1492.58,2397.74,8,4
1456,SO-001456,20270830,81,16,5,9,3,34108.39,11631.72,7681.56,3950.16,1366.86,7,5
1457,SO-001457,20270614,83,14,4,4,17,83766.91,23457.3,14620.59,8836.71,1605.34,9,7
1458,SO-001458,20260613,14,6,2,7,9,54146.18,21015.06,15527.01,5488.05,264.4,11,10
1459,SO-001459,20271020,21,9,3,1,10,74813.54,28690.45,18802.88,9887.57,5023.28,9,9
1460,SO-001460,20250630,89,3,1,6,15,27631.6,7520.07,4540.2,2979.87,1144.85,7,5
1461,SO-001461,20250328,66,15,5,1,3,60108.41,26614.16,17662.01,8952.15,1330.34,6,3
1462,SO-001462,20270113,91,8,2,10,13,61332.93,22598.07,16312.72,6285.35,2825.27,12,9
1463,SO-001463,20260804,5,3,1,10,16,47822.49,15173.94,10145.15,5028.79,1528.61,10,10
1464,SO-001464,20270717,97,8,2,5,16,21458.42,7710.39,5664.03,2046.36,548.68,2,3
1465,SO-001465,20250820,65,14,4,3,11,56351.91,14290.27,9167.35,5122.92,5549.92,10,8
1466,SO-001466,20260430,93,3,1,1,1,45424.17,13182.73,8320.68,4862.05,2657.03,12,8
1467,SO-001467,20260214,42,2,1,6,20,75263.15,17699.36,13253.46,4445.9,7448.65,9,9
1468,SO-001468,20241231,53,8,2,3,6,94907.5,17752.28,12056.46,5695.82,2005.44,6,4
1469,SO-001469,20260506,2,9,3,4,20,76804.03,34201.97,27217.22,6984.75,4224.76,9,8
1470,SO-001470,20250406,4,4,1,9,13,28248.53,10766.92,7817.38,2949.54,1876.37,12,8
1471,SO-001471,20250813,54,16,5,2,1,49735.9,14382.34,11005.76,3376.58,2235.41,9,5
1472,SO-001472,20270403,23,4,1,7,14,53500.24,13386.64,9274.32,4112.32,921.65,8,4
1473,SO-001473,20270512,1,4,1,1,19,97437.62,26609.06,19352.33,7256.73,6030.18,4,5
1474,SO-001474,20260128,67,9,3,9,1,73348.73,31807.44,21152.08,10655.36,1833.28,9,10
1475,SO-001475,20260726,86,15,5,9,12,74425.05,30890.4,22575.42,8314.98,4108.69,6,6
1476,SO-001476,20240928,38,15,5,7,10,72444.48,16067.79,11158.02,4909.77,5163.79,9,6
1477,SO-001477,20241228,44,3,1,4,15,6948.88,1106.73,791.89,314.84,319.09,11,10
1478,SO-001478,20260804,56,5,1,3,3,50271.39,9217.12,6643.71,2573.41,1665.29,6,5
1479,SO-001479,20240524,69,4,1,5,14,1184.89,189.22,139.15,50.07,102.74,14,10
1480,SO-001480,20260911,77,8,2,10,2,95778.69,39748.84,28121.04,11627.8,6855.79,8,3
1481,SO-001481,20261113,73,11,3,8,15,29649.83,7991.19,6108.97,1882.22,2279.36,12,8
1482,SO-001482,20260120,6,14,4,1,14,43144.56,8077.4,5082.27,2995.13,1132.54,4,4
1483,SO-001483,20251106,38,15,5,7,3,65825.43,12676.99,8222.47,4454.52,3176.68,6,7
1484,SO-001484,20271112,36,6,2,9,15,46095.08,16719.83,12548.24,4171.59,3489.31,10,8
1485,SO-001485,20241030,76,8,2,1,17,33400.79,9522.99,6205.03,3317.96,919.52,3,3
1486,SO-001486,20241120,67,9,3,9,19,29198.83,6315.9,4257.99,2057.91,1059.11,9,7
1487,SO-001487,20270529,41,2,1,4,10,63572.51,18600.39,12796.56,5803.83,1874.62,5,5
1488,SO-001488,20270411,21,9,3,1,1,85985.19,19535.12,12611.55,6923.57,7316.64,7,7
1489,SO-001489,20270620,84,7,2,5,6,26312.41,9639.34,7220.75,2418.59,2621.03,14,9
1490,SO-001490,20260920,19,4,1,6,6,97254.13,33373.29,23942.9,9430.39,4873.36,12,8
1491,SO-001491,20250405,11,14,4,4,10,87142.83,25673.65,17889.39,7784.26,3310.32,7,4
1492,SO-001492,20251231,50,9,3,10,16,21039.71,4103.3,2961.47,1141.83,1533.29,5,4
1493,SO-001493,20260114,3,8,2,3,2,46202.51,19581.12,15297.95,4283.17,3880.91,7,6
1494,SO-001494,20260703,44,3,1,4,19,40149.88,7213.01,4803.17,2409.84,269.8,2,4
1495,SO-001495,20271113,14,6,2,7,15,52533.41,11736.37,8913.23,2823.14,959.7,7,6
1496,SO-001496,20240928,72,1,1,10,17,18154.35,8057.14,5262.54,2794.6,503.74,5,6
1497,SO-001497,20240720,40,8,2,6,18,30624.71,6502.23,4218.57,2283.66,2332.62,15,10
1498,SO-001498,20260624,3,8,2,3,3,88223.25,14585.49,11055.85,3529.64,644.51,9,10
1499,SO-001499,20270406,80,5,1,3,14,47865.56,8614.02,6183.79,2430.23,2863.77,5,7
1500,SO-001500,20240102,71,12,3,3,9,86183.34,15810.95,12289.91,3521.04,6699.86,11,6
1501,SO-001501,20270814,37,8,2,3,10,75578.74,24971.69,17443.25,7528.44,1334.21,12,10
1502,SO-001502,20240816,22,15,5,9,6,26787.89,8295.06,5543.0,2752.06,1815.8,12,7
1503,SO-001503,20240514,39,9,3,9,14,49014.25,12045.85,9574.9,2470.95,2306.15,5,5
1504,SO-001504,20240810,5,3,1,10,8,67461.13,12033.07,9294.42,2738.65,2310.08,6,5
1505,SO-001505,20270602,30,8,2,2,7,21715.04,6526.11,4333.36,2192.75,1151.76,6,4
1506,SO-001506,20270603,5,3,1,10,6,57315.34,11255.55,7105.38,4150.17,4392.63,5,5
1507,SO-001507,20250413,20,12,3,10,9,32905.29,10034.14,6971.27,3062.87,1958.62,11,9
1508,SO-001508,20251007,29,10,3,2,15,47462.18,19311.0,12759.23,6551.77,688.14,11,8
1509,SO-001509,20260417,26,12,3,10,12,31147.68,9935.67,7476.98,2458.69,17.67,7,9
1510,SO-001510,20270917,23,4,1,7,9,64756.38,12431.87,8595.12,3836.75,1775.67,7,6
1511,SO-001511,20250316,37,8,2,3,20,29832.29,7817.33,5193.59,2623.74,2359.5,9,8
1512,SO-001512,20270429,67,9,3,9,16,50542.87,20566.96,12779.63,7787.33,1228.89,13,8
1513,SO-001513,20250727,84,7,2,5,20,95228.51,41330.36,31255.9,10074.46,3714.51,11,10
1514,SO-001514,20250805,36,6,2,9,4,58818.38,9869.43,6032.42,3837.01,2015.66,13,8
1515,SO-001515,20241104,76,8,2,1,19,47448.17,19655.64,12084.24,7571.4,4636.53,9,9
1516,SO-001516,20271113,60,15,5,9,1,30236.14,6349.54,3921.48,2428.06,741.47,9,7
1517,SO-001517,20260702,96,3,1,9,7,14476.52,5515.15,4269.53,1245.62,1012.27,11,8
1518,SO-001518,20270521,25,10,3,10,1,18821.93,5467.73,3784.55,1683.18,626.79,9,7
1519,SO-001519,20261115,89,3,1,6,12,14456.86,4953.96,3395.77,1558.19,1165.32,1,3
1520,SO-001520,20250801,54,16,5,2,19,2112.03,593.82,360.1,233.72,106.49,13,8
1521,SO-001521,20261117,87,15,5,2,3,33708.38,5734.9,3527.6,2207.3,310.6,4,4
1522,SO-001522,20250721,10,7,2,9,15,57605.56,16736.38,12218.14,4518.24,1099.62,8,4
1523,SO-001523,20270819,90,1,1,10,19,45403.21,18804.29,14061.61,4742.68,2953.22,4,4
1524,SO-001524,20260402,80,5,1,3,19,34311.07,10578.59,7812.47,2766.12,2814.22,7,9
1525,SO-001525,20241104,48,9,3,3,9,29734.47,10023.7,6795.96,3227.74,25.39,12,8
1526,SO-001526,20270327,5,3,1,10,5,85629.68,27856.44,20991.38,6865.06,4558.62,9,6
1527,SO-001527,20270111,70,7,2,3,12,19290.31,3751.68,2482.47,1269.21,194.63,3,3
1528,SO-001528,20250912,41,2,1,4,6,95488.73,23703.96,15717.32,7986.64,2197.23,7,6
1529,SO-001529,20241008,21,9,3,1,15,42716.22,9881.26,7779.13,2102.13,927.95,6,8
1530,SO-001530,20240410,19,4,1,6,15,12749.45,5538.41,3351.21,2187.2,1106.06,10,6
1531,SO-001531,20241224,79,16,5,2,17,44135.41,9250.4,6976.62,2273.78,2604.95,3,4
1532,SO-001532,20270523,85,13,4,6,12,91371.68,33565.89,20956.55,12609.34,6913.24,9,4
1533,SO-001533,20250606,56,5,1,3,17,75093.42,18402.68,11744.52,6658.16,7397.84,13,8
1534,SO-001534,20251227,42,2,1,6,12,11643.24,3342.61,2010.42,1332.19,935.43,8,9
1535,SO-001535,20271207,8,7,2,4,3,94600.31,37930.98,26052.13,11878.85,8020.29,8,7
1536,SO-001536,20240402,14,6,2,7,5,65218.05,25634.01,19871.19,5762.82,103.37,10,7
1537,SO-001537,20240320,95,2,1,6,2,84817.77,17235.61,10373.33,6862.28,4398.84,10,5
1538,SO-001538,20260508,80,5,1,3,6,59822.35,12739.03,9528.41,3210.62,1753.3,9,9
1539,SO-001539,20240812,86,15,5,9,6,17876.43,5462.68,3443.0,2019.68,1446.95,8,5
1540,SO-001540,20240228,68,6,2,9,1,3483.02,735.69,500.81,234.88,129.98,10,7
1541,SO-001541,20270109,72,1,1,10,13,33492.41,13954.48,8468.2,5486.28,2920.63,7,9
1542,SO-001542,20240707,32,15,5,6,14,76368.98,28008.84,17756.15,10252.69,764.57,9,8
1543,SO-001543,20270520,54,16,5,2,1,98825.06,18156.45,12621.24,5535.21,9718.15,10,10
1544,SO-001544,20260905,21,9,3,1,16,31487.37,9157.98,7148.5,2009.48,403.66,7,8
1545,SO-001545,20250406,87,15,5,2,3,74997.53,30418.29,19445.12,10973.17,1644.78,5,5
1546,SO-001546,20250528,83,14,4,4,6,74446.93,27186.56,17846.89,9339.67,4578.59,7,6
1547,SO-001547,20251102,73,11,3,8,14,73138.01,17577.44,13044.08,4533.36,3380.07,7,7
1548,SO-001548,20250209,51,14,4,10,6,37789.68,7314.81,5466.23,1848.58,3214.95,7,9
1549,SO-001549,20240124,83,14,4,4,19,1925.01,655.25,502.63,152.62,45.78,12,9
1550,SO-001550,20250315,3,8,2,3,15,48337.25,19687.96,12552.05,7135.91,4203.05,14,9
1551,SO-001551,20250116,48,9,3,3,9,62320.6,19553.95,12193.14,7360.81,1740.65,11,8
1552,SO-001552,20261129,26,12,3,10,9,34427.81,14170.19,10690.01,3480.18,1571.0,7,4
1553,SO-001553,20250410,25,10,3,10,15,6780.22,1760.33,1282.33,478.0,654.12,4,5
1554,SO-001554,20260715,90,1,1,10,14,83092.76,15462.18,11481.27,3980.91,1049.46,10,8
1555,SO-001555,20261112,84,7,2,5,7,55553.2,23991.46,19031.43,4960.03,5397.99,9,5
1556,SO-001556,20270226,81,16,5,9,17,14599.99,5170.91,3904.98,1265.93,290.07,8,8
1557,SO-001557,20241121,49,8,2,9,4,52742.0,20573.49,13836.31,6737.18,1215.3,8,5
1558,SO-001558,20250218,70,7,2,3,9,68199.49,23220.03,17920.94,5299.09,1543.06,9,5
1559,SO-001559,20260816,41,2,1,4,11,5366.76,2365.37,1608.86,756.51,209.18,14,9
1560,SO-001560,20270609,73,11,3,8,20,14043.93,6059.16,3635.92,2423.24,352.97,8,7
1561,SO-001561,20260312,79,16,5,2,6,95947.94,16096.87,10979.27,5117.6,1379.65,6,5
1562,SO-001562,20250719,75,12,3,5,5,64785.42,17317.14,11060.01,6257.13,5405.24,5,4
1563,SO-001563,20260627,29,10,3,2,5,89317.53,16706.08,12495.0,4211.08,8434.62,6,5
1564,SO-001564,20270711,82,6,2,5,20,67387.69,25484.37,15345.51,10138.86,790.4,6,7
1565,SO-001565,20240524,24,3,1,9,11,47375.38,16492.62,10881.24,5611.38,591.55,10,10
1566,SO-001566,20270707,33,6,2,6,15,87585.93,38086.42,23163.94,14922.48,7339.5,6,7
1567,SO-001567,20250405,37,8,2,3,17,42878.1,8598.64,6379.78,2218.86,3711.13,12,10
1568,SO-001568,20270923,70,7,2,3,16,10753.49,4831.35,3481.78,1349.57,644.18,9,8
1569,SO-001569,20250530,35,9,3,2,17,83752.56,36765.14,25159.67,11605.47,5343.92,9,7
1570,SO-001570,20271231,93,3,1,1,16,33218.55,11629.6,7562.15,4067.45,1184.78,2,3
1571,SO-001571,20270222,54,16,5,2,20,24653.05,7358.76,5285.19,2073.57,1640.98,9,4
1572,SO-001572,20270517,45,11,3,4,4,83822.5,22024.09,15500.41,6523.68,7755.62,7,9
1573,SO-001573,20260108,90,1,1,10,19,59239.13,22989.52,18180.44,4809.08,3409.96,5,4
1574,SO-001574,20270818,82,6,2,5,15,67424.63,28395.0,19432.57,8962.43,2654.81,6,3
1575,SO-001575,20250318,72,1,1,10,19,85297.19,27465.99,19351.25,8114.74,8019.62,7,9
1576,SO-001576,20260724,12,15,5,10,9,18483.4,6268.76,4173.69,2095.07,540.23,7,9
1577,SO-001577,20240407,67,9,3,9,11,36179.6,12840.27,8609.09,4231.18,3493.46,12,7
1578,SO-001578,20260401,93,3,1,1,12,46091.35,20616.32,13454.93,7161.39,3658.0,9,6
1579,SO-001579,20251010,77,8,2,10,10,78206.34,15767.76,11036.92,4730.84,695.02,9,8
1580,SO-001580,20260222,21,9,3,1,7,10579.17,3878.14,2822.86,1055.28,331.05,10,10
1581,SO-001581,20241211,83,14,4,4,11,26835.7,9720.4,6513.82,3206.58,2162.68,8,8
1582,SO-001582,20260326,19,4,1,6,20,2084.77,431.42,285.65,145.77,105.51,7,7
1583,SO-001583,20241025,18,3,1,7,11,69715.79,14611.45,9031.46,5579.99,4168.79,11,9
1584,SO-001584,20251025,26,12,3,10,8,53516.36,14397.35,11291.15,3106.2,554.57,6,7
1585,SO-001585,20261009,87,15,5,2,8,44532.34,7224.56,5126.53,2098.03,2972.63,5,7
1586,SO-001586,20240126,50,9,3,10,10,83408.17,37114.86,24090.16,13024.7,1883.63,6,6
1587,SO-001587,20260424,88,8,2,4,6,24746.18,3866.15,2793.08,1073.07,2073.56,10,9
1588,SO-001588,20271218,14,6,2,7,12,84866.53,27519.56,19964.09,7555.47,7541.27,11,9
1589,SO-001589,20270111,10,7,2,9,12,80440.9,18426.37,12420.22,6006.15,7240.11,9,6
1590,SO-001590,20240716,15,11,3,5,17,8165.52,2922.93,1941.8,981.13,675.65,6,6
1591,SO-001591,20271208,5,3,1,10,18,70981.21,22047.33,13690.54,8356.79,5865.13,9,6
1592,SO-001592,20261015,95,2,1,6,19,82197.21,17852.34,11672.34,6180.0,6876.73,15,10
1593,SO-001593,20260903,92,8,2,1,5,43900.33,19138.31,12138.82,6999.49,2458.24,6,3
1594,SO-001594,20270509,73,11,3,8,16,6845.79,1754.74,1387.91,366.83,189.01,5,7
1595,SO-001595,20270107,100,16,5,4,10,43367.59,16449.74,10308.58,6141.16,1718.42,12,10
1596,SO-001596,20240114,62,1,1,2,20,33388.06,10716.14,8307.08,2409.06,3159.4,8,5
1597,SO-001597,20261220,32,15,5,6,14,5770.61,2171.71,1558.18,613.53,447.0,3,4
1598,SO-001598,20240301,75,12,3,5,16,73172.84,27056.89,17580.48,9476.41,4401.53,5,5
1599,SO-001599,20260219,47,15,5,3,16,73002.38,18216.8,11273.14,6943.66,2946.05,13,9
1600,SO-001600,20261020,87,15,5,2,3,14281.7,3613.11,2237.14,1375.97,507.22,11,9
1601,SO-001601,20260714,45,11,3,4,4,18864.35,5101.45,3292.11,1809.34,1859.34,7,4
1602,SO-001602,20240714,57,14,4,10,6,52624.79,8215.79,5925.49,2290.3,5167.81,6,3
1603,SO-001603,20270309,8,7,2,4,19,672.03,299.42,180.41,119.01,21.97,5,7
1604,SO-001604,20270101,98,16,5,4,7,37796.18,6456.22,4096.33,2359.89,2405.66,10,10
1605,SO-001605,20260621,63,9,3,6,6,97589.55,17477.29,12874.4,4602.89,1509.43,8,8
1606,SO-001606,20250819,68,6,2,9,4,50979.21,20101.53,13850.38,6251.15,3171.33,6,4
1607,SO-001607,20270520,41,2,1,4,5,35230.88,7191.5,5060.64,2130.86,3171.59,11,10
1608,SO-001608,20240826,21,9,3,1,18,99735.52,42487.31,33461.46,9025.85,9261.5,14,9
1609,SO-001609,20260407,54,16,5,2,2,7013.63,1570.12,986.47,583.65,673.58,11,10
1610,SO-001610,20270920,73,11,3,8,11,36152.98,15364.41,12049.15,3315.26,2931.67,3,4
1611,SO-001611,20251018,59,13,4,10,5,91230.77,29093.4,21541.95,7551.45,4759.26,8,6
1612,SO-001612,20240617,19,4,1,6,16,45066.5,9437.49,7444.76,1992.73,1921.27,13,9
1613,SO-001613,20250811,38,15,5,7,2,2871.5,520.59,370.79,149.8,175.06,12,7
1614,SO-001614,20240408,8,7,2,4,18,52991.24,8610.53,6796.77,1813.76,1627.47,8,5
1615,SO-001615,20261107,86,15,5,9,17,3282.33,1444.33,977.78,466.55,115.46,7,3
1616,SO-001616,20260725,63,9,3,6,6,84997.47,25722.25,18937.41,6784.84,380.11,5,6
1617,SO-001617,20240402,33,6,2,6,13,89289.43,32476.63,19959.9,12516.73,1818.01,4,6
1618,SO-001618,20241228,90,1,1,10,13,20999.97,7493.14,5881.08,1612.06,9.95,9,6
1619,SO-001619,20270627,76,8,2,1,9,82743.94,21640.45,16610.29,5030.16,370.34,6,5
1620,SO-001620,20270831,85,13,4,6,9,88253.51,24433.18,17447.93,6985.25,7622.84,8,7
1621,SO-001621,20250603,85,13,4,6,20,41215.74,6308.82,4824.42,1484.4,1554.38,11,6
1622,SO-001622,20240524,95,2,1,6,4,1537.76,550.14,334.68,215.46,117.97,6,5
1623,SO-001623,20250609,80,5,1,3,13,11970.2,5035.45,3513.27,1522.18,219.48,8,8
1624,SO-001624,20250217,17,11,3,2,3,28838.28,6803.86,5246.47,1557.39,754.12,8,4
1625,SO-001625,20240811,2,9,3,4,4,55697.62,16675.32,10429.13,6246.19,5545.02,15,10
1626,SO-001626,20260611,44,3,1,4,20,23250.19,9298.41,5922.12,3376.29,1772.92,5,4
1627,SO-001627,20251013,25,10,3,10,2,37404.74,13896.01,9566.08,4329.93,2876.9,7,6
1628,SO-001628,20260804,5,3,1,10,7,57095.73,24812.48,16581.42,8231.06,5426.46,8,5
1629,SO-001629,20250111,8,7,2,4,7,90205.5,15057.86,10179.22,4878.64,8540.85,5,4
1630,SO-001630,20270214,7,1,1,2,6,33920.92,12427.08,7519.15,4907.93,1494.32,8,6
1631,SO-001631,20270620,24,3,1,9,6,14764.66,6485.42,3964.81,2520.61,1011.03,7,9
1632,SO-001632,20260219,7,1,1,2,1,72545.9,17882.34,10866.85,7015.49,6540.16,4,6
